transaction_id,user_id,amount,timestamp,location,channel,txn_type
txn007144,322,22844.41,11-12-2023 05:11,Bangalore,Web,payment
txn007145,395,29189.41,15-05-2024 06:34,Hyderabad,Web,debit
txn007146,220,8050.9,02-06-2025 04:15,Bangalore,Web,transfer
txn007147,370,27859.55,12-11-2024 11:10,Mumbai,Mobile,transfer
txn007148,561,10376.64,21-04-2025 02:28,Hyderabad,ATM,debit
txn007149,916,19847.32,31-07-2024 20:48,Mumbai,ATM,payment
txn007150,582,36166.7,18-10-2023 09:41,Mumbai,ATM,credit
txn007151,570,949.04,01-11-2023 18:32,Mumbai,POS,payment
txn007152,980,49900.96,19-11-2023 16:00,Delhi,POS,credit
txn007153,103,33626.9,18-12-2023 05:55,Mumbai,POS,debit
txn007154,265,42747.63,20-10-2024 21:41,Chennai,Web,credit
txn007155,986,48354.34,08-04-2025 02:58,Pune,Web,credit
txn007156,694,41458.23,12-01-2024 01:34,Bangalore,POS,debit
txn007157,592,27802.07,27-11-2023 16:38,Delhi,POS,debit
txn007158,536,13108.33,26-09-2023 18:51,Bangalore,Web,debit
txn007159,970,604.12,17-11-2023 14:53,Delhi,ATM,payment
txn007160,683,8346.68,01-12-2024 22:03,Hyderabad,POS,payment
txn007161,775,48332.79,11-03-2025 20:52,Hyderabad,ATM,transfer
txn007162,337,4770.31,12-09-2024 09:13,Bangalore,ATM,transfer
txn007163,310,49924.14,21-04-2025 17:14,Chennai,ATM,credit
txn007164,215,48331,11-08-2023 00:00,Pune,ATM,payment
txn007165,459,4949,21-04-2025 01:08,Delhi,Web,credit
txn007166,129,43652.26,02-02-2025 02:33,Pune,Web,payment
txn007167,670,34126.36,22-06-2025 22:45,Mumbai,Mobile,transfer
txn007168,672,35530.55,29-08-2024 01:27,Bangalore,POS,transfer
txn007169,740,47487.04,22-06-2024 00:44,Hyderabad,Mobile,payment
txn007170,844,16935.63,11-11-2024 11:44,Delhi,ATM,transfer
txn007171,686,46605.94,29-08-2024 16:37,Bangalore,Mobile,debit
txn007172,611,28711.72,25-08-2023 13:38,Bangalore,Mobile,debit
txn007173,881,42665.98,10-02-2024 12:17,Bangalore,POS,transfer
txn007174,690,24852.41,02-12-2024 11:15,Mumbai,POS,payment
txn007175,537,26007.35,21-08-2023 01:51,Mumbai,POS,transfer
txn007176,681,10519.51,10-01-2024 11:17,Chennai,POS,credit
txn007177,313,41680.78,14-09-2023 00:45,Delhi,Mobile,payment
txn007178,363,49921.07,30-11-2023 02:15,Hyderabad,ATM,debit
txn007179,893,40710.58,13-01-2025 08:05,Chennai,Mobile,transfer
txn007180,283,21646.03,22-09-2024 17:13,Mumbai,Web,debit
txn007181,305,30409.89,12-07-2024 04:01,Hyderabad,POS,payment
txn007182,217,18197.81,12-03-2024 17:38,Hyderabad,Mobile,credit
txn007183,176,4145.78,02-04-2024 03:40,Chennai,Mobile,transfer
txn007184,415,26308.21,07-10-2023 08:14,Hyderabad,ATM,transfer
txn007185,287,37481.72,02-12-2024 03:59,Mumbai,ATM,payment
txn007186,733,7856.38,19-11-2024 21:01,Hyderabad,ATM,credit
txn007187,189,176.66,28-12-2023 22:08,Pune,POS,credit
txn007188,919,46691.77,15-09-2023 11:06,Delhi,POS,credit
txn007189,419,41970.32,06-02-2024 05:28,Pune,Mobile,transfer
txn007190,592,11247.38,22-10-2024 22:44,Pune,Mobile,payment
txn007191,565,30674.19,22-08-2023 23:27,Chennai,POS,payment
txn007192,782,11596.76,28-05-2025 21:33,Mumbai,Web,credit
txn007193,698,33795.45,27-11-2023 01:12,Hyderabad,Mobile,debit
txn007194,879,9723.89,02-03-2024 14:05,Bangalore,POS,transfer
txn007195,329,33747.61,11-07-2024 03:14,Hyderabad,ATM,payment
txn007196,681,28316.91,13-06-2024 18:46,Bangalore,ATM,transfer
txn007197,735,49209.73,10-03-2024 18:56,Hyderabad,ATM,transfer
txn007198,798,22224.37,20-10-2024 11:35,Bangalore,Web,payment
txn007199,578,405.29,22-11-2024 22:39,Hyderabad,ATM,transfer
txn007200,794,30947.9,22-02-2024 04:20,Mumbai,POS,debit
txn007201,740,40428.3,19-12-2024 09:07,Pune,POS,credit
txn007202,936,48322.27,25-09-2024 11:50,Mumbai,ATM,payment
txn007203,620,27613.64,26-10-2023 02:58,Chennai,POS,credit
txn007204,135,46398.47,11-09-2024 00:47,Chennai,ATM,payment
txn007205,305,47091.11,12-09-2024 01:12,Chennai,POS,payment
txn007206,982,41506.17,07-04-2024 20:46,Chennai,ATM,debit
txn007207,813,45794.5,18-03-2025 02:44,Mumbai,ATM,transfer
txn007208,608,2600.46,01-03-2024 11:00,Mumbai,Web,debit
txn007209,601,19810.89,27-05-2024 10:21,Mumbai,POS,transfer
txn007210,708,19715.72,07-11-2023 17:47,Delhi,ATM,payment
txn007211,771,37083.76,03-07-2023 12:12,Mumbai,ATM,transfer
txn007212,553,37241.85,28-02-2024 00:52,Delhi,ATM,debit
txn007213,381,42690.75,06-01-2024 23:10,Delhi,ATM,credit
txn007214,834,31944.38,28-02-2025 23:53,Delhi,Mobile,transfer
txn007215,347,22162.04,18-12-2023 19:40,Bangalore,Mobile,transfer
txn007216,795,41595.89,02-01-2025 22:29,Chennai,POS,transfer
txn007217,999,11388.18,24-01-2025 09:18,Chennai,ATM,transfer
txn007218,998,1397.93,08-11-2024 12:13,Mumbai,ATM,transfer
txn007219,667,43351.64,02-06-2024 12:04,Hyderabad,POS,credit
txn007220,483,11517.12,30-01-2024 15:49,Bangalore,Web,transfer
txn007221,512,29038.28,12-04-2025 06:55,Bangalore,Mobile,debit
txn007222,516,30061.74,03-04-2024 23:26,Delhi,Mobile,transfer
txn007223,930,39051.12,12-10-2023 01:46,Mumbai,Web,payment
txn007224,314,2815.36,08-12-2024 14:25,Delhi,Mobile,transfer
txn007225,101,36099.45,19-01-2025 01:44,Mumbai,Web,debit
txn007226,930,49472.29,13-03-2024 06:54,Delhi,Mobile,transfer
txn007227,205,2342.18,11-05-2025 15:06,Pune,Web,payment
txn007228,469,25850.44,06-07-2024 13:07,Chennai,POS,payment
txn007229,310,10144.44,23-06-2024 06:15,Delhi,POS,payment
txn007230,387,32403.55,09-06-2024 16:12,Delhi,POS,payment
txn007231,863,1915.27,03-04-2024 09:33,Bangalore,Web,payment
txn007232,301,41120.69,20-02-2025 12:50,Chennai,POS,transfer
txn007233,214,16816.93,22-02-2024 00:32,Bangalore,Mobile,transfer
txn007234,937,40795.04,11-07-2024 23:56,Hyderabad,Mobile,credit
txn007235,283,31432.85,31-08-2024 06:02,Mumbai,Mobile,payment
txn007236,923,26689.33,22-09-2023 06:55,Pune,ATM,credit
txn007237,501,14986.53,13-11-2023 06:43,Chennai,ATM,payment
txn007238,587,28310.78,12-11-2024 04:05,Mumbai,Web,debit
txn007239,341,43158.95,12-10-2024 22:29,Hyderabad,POS,credit
txn007240,369,12617.98,01-09-2023 10:13,Delhi,POS,transfer
txn007241,376,35305.43,13-04-2025 14:17,Mumbai,Web,transfer
txn007242,123,47294.56,02-02-2024 17:11,Delhi,Web,payment
txn007243,132,9327.19,26-04-2025 17:42,Mumbai,Mobile,payment
txn007244,981,26416.47,01-04-2025 16:09,Delhi,POS,payment
txn007245,161,24070.22,16-10-2023 11:57,Pune,Mobile,debit
txn007246,714,9157.55,22-05-2025 01:06,Pune,POS,credit
txn007247,983,10960.15,21-08-2024 02:41,Hyderabad,Web,debit
txn007248,603,23112.95,29-11-2023 07:53,Delhi,ATM,credit
txn007249,816,36834.15,20-01-2024 05:10,Bangalore,Web,payment
txn007250,521,46761.95,19-01-2025 12:23,Mumbai,Mobile,transfer
txn007251,810,25275.96,18-05-2025 04:37,Hyderabad,POS,credit
txn007252,876,2291.26,28-10-2024 11:09,Mumbai,ATM,credit
txn007253,130,40942.56,28-08-2023 03:29,Delhi,Mobile,payment
txn007254,136,48282.62,14-01-2025 18:19,Chennai,Web,transfer
txn007255,551,26568.86,27-08-2023 07:41,Delhi,Web,credit
txn007256,333,12752.55,22-05-2025 16:10,Delhi,POS,debit
txn007257,543,46488.34,14-07-2023 05:25,Delhi,ATM,credit
txn007258,988,14588.15,19-04-2025 15:35,Delhi,Web,payment
txn007259,289,25727.93,27-07-2024 16:37,Chennai,Mobile,debit
txn007260,220,43350.22,01-11-2024 08:30,Chennai,Web,payment
txn007261,922,49302.11,23-07-2023 23:38,Bangalore,Mobile,payment
txn007262,604,37223.08,21-03-2025 22:53,Delhi,ATM,transfer
txn007263,373,44443.44,23-09-2024 17:21,Chennai,ATM,debit
txn007264,124,10035.15,21-09-2024 09:37,Bangalore,Mobile,payment
txn007265,741,44378.86,09-05-2024 10:23,Mumbai,Mobile,transfer
txn007266,258,21195.11,16-02-2025 05:03,Chennai,Mobile,credit
txn007267,861,18112.07,30-09-2024 01:12,Bangalore,Mobile,debit
txn007268,721,47381.67,12-12-2023 00:16,Pune,POS,payment
txn007269,300,10986.3,02-06-2025 16:51,Chennai,Web,debit
txn007270,466,42491.82,28-07-2023 05:27,Mumbai,ATM,transfer
txn007271,103,48924.65,31-08-2024 04:35,Hyderabad,POS,credit
txn007272,922,17693.32,18-01-2024 04:22,Hyderabad,Web,payment
txn007273,313,46223.35,24-08-2024 21:08,Hyderabad,Mobile,debit
txn007274,987,48735.46,24-05-2025 03:14,Chennai,ATM,debit
txn007275,195,27943.39,21-08-2024 22:26,Delhi,Mobile,credit
txn007276,399,6444.74,30-06-2024 10:47,Hyderabad,Web,credit
txn007277,876,49835.68,18-11-2024 15:51,Mumbai,Web,credit
txn007278,408,26440.86,20-02-2025 20:51,Hyderabad,Mobile,debit
txn007279,157,45481.69,23-10-2023 04:51,Delhi,ATM,transfer
txn007280,825,22441.96,08-04-2024 21:29,Chennai,ATM,payment
txn007281,874,41236.5,29-04-2024 14:49,Chennai,POS,debit
txn007282,700,40576.86,20-12-2023 04:52,Pune,Web,transfer
txn007283,950,35848.67,22-05-2025 03:43,Pune,ATM,debit
txn007284,638,41501.87,18-02-2025 11:57,Delhi,Mobile,debit
txn007285,597,7309.72,29-09-2024 17:05,Pune,Web,debit
txn007286,547,46593.29,19-01-2025 06:28,Bangalore,ATM,credit
txn007287,616,17197.59,25-04-2025 12:49,Delhi,ATM,payment
txn007288,802,20969.2,10-02-2024 18:44,Chennai,Mobile,transfer
txn007289,446,29607.84,11-10-2023 17:51,Bangalore,Mobile,credit
txn007290,688,21189.93,24-06-2024 16:47,Pune,ATM,transfer
txn007291,368,37099.98,22-07-2024 23:44,Mumbai,POS,credit
txn007292,791,39970.4,30-07-2024 04:54,Hyderabad,ATM,transfer
txn007293,699,36985.58,08-09-2023 02:10,Pune,ATM,credit
txn007294,622,28626.82,02-05-2024 22:44,Pune,ATM,transfer
txn007295,516,35606.68,07-04-2024 09:04,Hyderabad,Web,transfer
txn007296,127,22208.81,23-07-2024 19:12,Mumbai,ATM,transfer
txn007297,902,17647.22,07-07-2023 23:34,Pune,Web,transfer
txn007298,981,16665.43,25-11-2024 11:21,Chennai,Mobile,credit
txn007299,619,37843.78,01-01-2024 07:11,Bangalore,Web,payment
txn007300,549,38809.41,18-04-2025 09:39,Delhi,POS,payment
txn007301,742,24857.81,17-03-2025 05:07,Mumbai,ATM,transfer
txn007302,688,43700.3,18-10-2024 16:35,Delhi,ATM,credit
txn007303,229,10880.41,12-12-2024 03:49,Mumbai,Web,transfer
txn007304,854,29360.39,05-11-2023 13:40,Bangalore,POS,payment
txn007305,730,1974.95,06-02-2025 21:28,Mumbai,Mobile,transfer
txn007306,995,16580.15,02-08-2024 02:20,Delhi,ATM,transfer
txn007307,682,34415.05,16-10-2023 18:49,Mumbai,POS,transfer
txn007308,836,42280.32,10-06-2024 08:16,Hyderabad,POS,payment
txn007309,235,9914.03,31-10-2023 10:15,Chennai,ATM,payment
txn007310,774,42280.44,15-11-2023 21:38,Hyderabad,Web,transfer
txn007311,472,29326.86,11-09-2024 15:47,Delhi,Mobile,debit
txn007312,895,22547.64,11-09-2024 05:38,Mumbai,ATM,credit
txn007313,484,15091.24,22-11-2024 22:29,Bangalore,Web,payment
txn007314,251,33993.02,07-05-2025 05:01,Mumbai,ATM,debit
txn007315,924,3184.55,21-10-2023 07:28,Delhi,ATM,credit
txn007316,810,31399.37,21-01-2025 08:40,Delhi,Mobile,payment
txn007317,752,40965.24,18-01-2025 07:41,Hyderabad,ATM,transfer
txn007318,473,16852.68,09-07-2024 07:17,Bangalore,ATM,transfer
txn007319,464,31143.23,28-06-2025 05:37,Delhi,ATM,payment
txn007320,920,9407.5,03-04-2024 10:33,Hyderabad,POS,debit
txn007321,308,18681.94,31-07-2023 03:36,Pune,POS,payment
txn007322,524,25473.28,16-12-2023 17:12,Chennai,ATM,credit
txn007323,408,49426.19,10-02-2025 05:00,Pune,Mobile,credit
txn007324,614,20897.89,12-07-2024 12:26,Pune,Mobile,transfer
txn007325,305,4018.91,26-12-2023 18:15,Hyderabad,ATM,transfer
txn007326,796,23603.88,17-08-2023 13:56,Delhi,Web,credit
txn007327,740,35923.95,21-01-2024 02:06,Mumbai,Web,debit
txn007328,500,27821.6,11-04-2024 16:54,Hyderabad,Web,credit
txn007329,784,34014.52,28-12-2023 12:33,Hyderabad,ATM,credit
txn007330,190,1718.93,02-08-2023 00:08,Delhi,Web,credit
txn007331,195,5445.94,30-11-2024 01:28,Bangalore,Web,credit
txn007332,265,20324.57,07-12-2023 08:40,Hyderabad,Mobile,debit
txn007333,802,33909.4,05-08-2024 00:12,Bangalore,Web,payment
txn007334,348,25013.72,03-06-2025 19:22,Hyderabad,Web,credit
txn007335,781,33472.11,05-03-2025 12:01,Bangalore,POS,debit
txn007336,770,49714.43,05-04-2024 08:20,Hyderabad,Web,transfer
txn007337,390,47631.95,26-04-2024 04:42,Mumbai,Mobile,payment
txn007338,891,22667.65,28-06-2024 13:29,Mumbai,Web,transfer
txn007339,963,40229.02,11-06-2025 17:03,Pune,Mobile,debit
txn007340,406,25649.56,16-06-2024 21:17,Hyderabad,Web,transfer
txn007341,290,37155.75,14-05-2025 11:27,Mumbai,POS,transfer
txn007342,592,13940.8,04-08-2023 19:47,Pune,POS,transfer
txn007343,381,42418.97,30-07-2023 18:00,Delhi,POS,debit
txn007344,884,34226.99,14-11-2024 11:30,Bangalore,POS,payment
txn007345,516,12018.91,07-03-2024 11:15,Chennai,ATM,credit
txn007346,799,34668.18,17-09-2023 22:23,Mumbai,POS,transfer
txn007347,379,30488.73,27-12-2024 08:43,Bangalore,ATM,payment
txn007348,639,22320.92,07-08-2024 17:13,Hyderabad,ATM,transfer
txn007349,493,40781.6,02-11-2024 20:40,Bangalore,ATM,debit
txn007350,194,40528.16,04-04-2025 03:52,Delhi,POS,payment
txn007351,418,32697.04,28-01-2024 04:27,Bangalore,ATM,credit
txn007352,256,31348.93,08-04-2025 05:16,Chennai,Mobile,payment
txn007353,374,38295.34,26-01-2025 00:19,Chennai,POS,payment
txn007354,528,33400.21,20-01-2024 06:41,Chennai,Mobile,credit
txn007355,777,49318.34,21-09-2024 04:36,Bangalore,Web,debit
txn007356,348,33266.2,25-08-2024 13:33,Pune,Web,transfer
txn007357,492,28031.24,14-09-2024 14:41,Bangalore,Web,credit
txn007358,331,23412.13,11-11-2023 18:55,Bangalore,POS,transfer
txn007359,154,49063.36,17-04-2024 07:34,Pune,Mobile,debit
txn007360,627,20713,18-11-2024 11:31,Delhi,ATM,payment
txn007361,613,12268.15,18-04-2024 18:13,Delhi,ATM,transfer
txn007362,698,19282.86,08-04-2024 11:45,Delhi,POS,payment
txn007363,767,40981.33,28-09-2024 05:15,Delhi,POS,payment
txn007364,675,33866.22,18-11-2024 05:12,Hyderabad,ATM,transfer
txn007365,168,42493.99,27-05-2025 10:17,Bangalore,POS,payment
txn007366,767,21246.24,08-04-2025 16:24,Pune,ATM,transfer
txn007367,319,48407.35,29-08-2023 05:07,Bangalore,Web,payment
txn007368,137,18413.87,04-08-2024 01:25,Hyderabad,ATM,payment
txn007369,463,9684.5,11-01-2024 04:02,Delhi,ATM,debit
txn007370,143,3119.51,17-04-2024 01:24,Bangalore,Mobile,payment
txn007371,553,12540.5,03-06-2025 10:21,Pune,Mobile,transfer
txn007372,240,2582.92,19-12-2023 21:16,Delhi,Mobile,credit
txn007373,685,48552.02,03-08-2024 19:59,Delhi,Mobile,transfer
txn007374,518,18734.61,09-05-2024 23:34,Hyderabad,Web,debit
txn007375,424,43962.25,29-03-2024 20:37,Chennai,ATM,credit
txn007376,656,4425.15,25-03-2025 12:31,Delhi,Web,debit
txn007377,952,9330.96,03-05-2025 17:35,Chennai,POS,payment
txn007378,520,35525.36,23-03-2024 17:59,Bangalore,Web,payment
txn007379,787,29572.64,11-07-2024 21:53,Pune,Mobile,transfer
txn007380,231,10400,06-03-2025 10:20,Chennai,Mobile,credit
txn007381,511,2075.84,08-07-2024 05:18,Pune,Mobile,payment
txn007382,144,1956.11,18-05-2025 20:12,Bangalore,Web,credit
txn007383,641,13400.2,11-10-2024 01:26,Mumbai,ATM,payment
txn007384,470,30925.82,04-07-2023 21:07,Hyderabad,ATM,debit
txn007385,584,996.33,23-07-2024 13:03,Bangalore,ATM,payment
txn007386,197,47876.04,14-05-2025 20:26,Delhi,Web,transfer
txn007387,615,41090.47,15-10-2023 16:41,Hyderabad,ATM,credit
txn007388,742,24224.8,05-06-2024 10:26,Pune,ATM,credit
txn007389,326,2055.42,05-11-2023 09:14,Hyderabad,Mobile,debit
txn007390,243,5481.31,25-12-2023 09:28,Chennai,POS,transfer
txn007391,447,40188.64,28-08-2023 15:09,Bangalore,POS,credit
txn007392,389,49917.21,02-08-2024 09:52,Bangalore,Web,credit
txn007393,390,12329.16,10-11-2024 13:24,Chennai,Web,payment
txn007394,388,12483.09,02-02-2024 20:47,Hyderabad,Web,payment
txn007395,535,20591.12,11-12-2023 01:05,Mumbai,Mobile,debit
txn007396,326,10102.25,24-10-2023 10:48,Hyderabad,POS,transfer
txn007397,447,25534.12,21-11-2023 22:18,Mumbai,Web,transfer
txn007398,564,16326.87,29-10-2023 23:29,Delhi,Web,payment
txn007399,567,47011.82,06-04-2024 02:27,Hyderabad,Web,payment
txn007400,744,44587.77,09-10-2024 08:36,Pune,Mobile,debit
txn007401,565,36214.96,06-01-2025 21:37,Hyderabad,Mobile,credit
txn007402,464,45175.85,25-03-2025 07:16,Pune,POS,payment
txn007403,142,21341.98,29-09-2023 15:57,Hyderabad,ATM,payment
txn007404,177,38641.44,24-11-2024 06:06,Bangalore,Mobile,credit
txn007405,969,19184.42,25-12-2023 16:05,Pune,Web,debit
txn007406,346,18280.52,16-05-2024 19:05,Bangalore,Web,debit
txn007407,117,31500.71,20-03-2025 19:29,Delhi,ATM,transfer
txn007408,851,29158.94,12-03-2024 05:58,Delhi,Mobile,payment
txn007409,438,23680.36,09-01-2025 04:40,Hyderabad,POS,transfer
txn007410,292,7306.75,25-09-2023 18:55,Hyderabad,Web,credit
txn007411,251,13606.91,07-07-2024 18:15,Mumbai,ATM,payment
txn007412,867,26439.61,05-12-2024 05:19,Delhi,ATM,credit
txn007413,687,1276.26,05-07-2024 15:52,Pune,Mobile,transfer
txn007414,170,42816.89,05-07-2024 19:43,Pune,Mobile,transfer
txn007415,827,15273.84,10-12-2023 09:56,Chennai,Mobile,transfer
txn007416,200,2542.68,30-09-2024 15:16,Bangalore,Web,transfer
txn007417,500,38745.74,01-11-2023 23:58,Pune,Web,debit
txn007418,526,10193.98,13-11-2024 11:55,Bangalore,Mobile,transfer
txn007419,593,35447.98,07-04-2025 01:10,Delhi,ATM,debit
txn007420,576,35042.83,13-05-2024 21:50,Hyderabad,Mobile,transfer
txn007421,222,20310.74,17-07-2023 04:33,Delhi,Web,payment
txn007422,559,1698.59,05-01-2024 00:28,Pune,Web,credit
txn007423,905,23147.98,02-08-2023 06:23,Pune,ATM,payment
txn007424,162,5610.39,07-10-2023 02:04,Bangalore,ATM,debit
txn007425,665,44931.21,17-09-2024 04:41,Bangalore,Web,payment
txn007426,194,22481.59,01-10-2024 20:17,Chennai,ATM,payment
txn007427,641,5466.61,01-11-2023 21:47,Mumbai,POS,transfer
txn007428,137,17762.57,12-10-2023 09:34,Hyderabad,POS,debit
txn007429,805,38722.82,30-10-2024 17:36,Bangalore,Mobile,credit
txn007430,158,34297.28,31-07-2024 22:29,Pune,ATM,credit
txn007431,893,18952.28,30-07-2023 04:42,Chennai,Web,debit
txn007432,834,32540.48,21-05-2025 15:48,Mumbai,Web,payment
txn007433,394,32196.98,16-09-2024 06:00,Hyderabad,ATM,transfer
txn007434,144,19316.07,21-10-2023 19:53,Pune,ATM,transfer
txn007435,947,7504.64,12-08-2023 04:24,Pune,ATM,debit
txn007436,961,18461.99,05-11-2023 22:57,Hyderabad,POS,payment
txn007437,985,18465.13,16-01-2024 08:26,Chennai,ATM,payment
txn007438,284,43473.96,15-06-2025 05:47,Mumbai,ATM,payment
txn007439,250,32645.02,16-11-2023 14:16,Pune,Web,payment
txn007440,213,29069.29,04-08-2024 01:00,Bangalore,POS,credit
txn007441,878,6477.09,09-05-2024 16:23,Pune,POS,credit
txn007442,224,28077.59,07-10-2024 06:57,Chennai,Mobile,credit
txn007443,127,49493.47,09-09-2024 12:29,Bangalore,POS,credit
txn007444,701,32485.19,06-11-2024 00:16,Chennai,ATM,credit
txn007445,934,27809.57,14-07-2023 05:14,Pune,POS,credit
txn007446,150,43624.25,12-05-2025 02:43,Bangalore,POS,payment
txn007447,782,8446.02,08-01-2025 15:27,Hyderabad,ATM,payment
txn007448,576,41172.87,15-01-2025 04:33,Mumbai,Mobile,credit
txn007449,384,33567.68,24-11-2024 17:57,Mumbai,Web,payment
txn007450,618,6515.64,28-03-2025 16:20,Hyderabad,Mobile,transfer
txn007451,537,32391.6,04-02-2024 22:06,Pune,POS,transfer
txn007452,544,1457.16,04-09-2023 08:35,Mumbai,POS,debit
txn007453,750,15930.85,14-12-2023 23:43,Chennai,ATM,payment
txn007454,812,39917.94,12-06-2024 15:53,Pune,Mobile,debit
txn007455,252,1894.1,12-10-2024 20:35,Hyderabad,Web,transfer
txn007456,510,12045.9,29-06-2024 21:54,Pune,POS,transfer
txn007457,848,26555.81,03-05-2025 09:49,Pune,Web,transfer
txn007458,145,2482.96,07-07-2024 21:04,Delhi,Mobile,payment
txn007459,578,37363.03,09-11-2023 05:43,Pune,POS,payment
txn007460,293,18187.15,17-12-2023 03:22,Hyderabad,Web,credit
txn007461,601,36360.57,04-04-2025 17:13,Delhi,POS,transfer
txn007462,611,22583.79,13-05-2024 19:22,Bangalore,ATM,transfer
txn007463,770,27525.8,08-10-2024 10:34,Bangalore,Web,transfer
txn007464,495,30240.3,18-10-2023 14:28,Chennai,POS,credit
txn007465,281,17565.86,07-03-2025 22:50,Hyderabad,Mobile,debit
txn007466,163,34866.56,24-09-2024 07:26,Delhi,POS,credit
txn007467,252,19107.11,28-03-2025 00:29,Mumbai,Mobile,credit
txn007468,682,21040.42,14-02-2025 21:11,Chennai,Web,debit
txn007469,478,11986.83,18-11-2023 00:41,Hyderabad,Web,credit
txn007470,351,38244.54,25-10-2024 19:38,Mumbai,Web,credit
txn007471,428,32087.64,23-11-2024 02:52,Chennai,Web,payment
txn007472,482,11645.53,30-07-2024 12:13,Delhi,ATM,debit
txn007473,533,34492.82,21-01-2024 05:09,Hyderabad,Web,transfer
txn007474,894,27465.59,07-11-2023 00:41,Mumbai,ATM,payment
txn007475,616,6238.31,12-01-2025 05:57,Bangalore,Web,payment
txn007476,705,42731.96,13-12-2024 06:28,Chennai,Web,transfer
txn007477,863,18451.07,21-03-2024 21:59,Mumbai,Web,debit
txn007478,919,6420.36,15-06-2025 04:01,Chennai,Web,credit
txn007479,551,32257.22,15-06-2024 23:25,Chennai,POS,transfer
txn007480,108,39671.13,05-10-2024 02:19,Chennai,ATM,payment
txn007481,482,41833.06,30-09-2024 11:38,Pune,Mobile,transfer
txn007482,433,48273.53,22-08-2023 05:27,Pune,POS,payment
txn007483,899,42259.33,25-12-2023 06:10,Hyderabad,POS,transfer
txn007484,308,3754.5,18-04-2024 12:30,Bangalore,ATM,debit
txn007485,409,32054.92,24-04-2024 03:39,Bangalore,ATM,debit
txn007486,614,46253.37,10-10-2023 10:45,Hyderabad,Mobile,transfer
txn007487,606,17618.33,22-09-2023 02:01,Chennai,Web,payment
txn007488,261,2555.68,12-07-2023 14:52,Delhi,Mobile,debit
txn007489,489,29596.63,03-12-2023 22:10,Delhi,POS,transfer
txn007490,527,9363.34,08-08-2024 18:10,Chennai,ATM,debit
txn007491,304,28852.06,27-04-2025 10:04,Mumbai,POS,payment
txn007492,104,40339,05-06-2025 01:26,Chennai,ATM,transfer
txn007493,116,20016.8,25-07-2024 12:04,Delhi,Web,transfer
txn007494,372,40103.18,12-12-2024 07:40,Hyderabad,Mobile,credit
txn007495,407,7338.05,20-05-2024 19:40,Mumbai,POS,transfer
txn007496,737,9687.92,01-04-2025 17:28,Delhi,Web,credit
txn007497,101,5384.87,23-10-2023 22:09,Chennai,Mobile,payment
txn007498,725,44687.84,12-10-2024 01:40,Chennai,Mobile,debit
txn007499,259,38144.91,12-09-2023 13:16,Pune,Web,transfer
txn007500,559,48557.97,14-11-2023 13:31,Delhi,Web,transfer
txn007501,915,25164.72,03-07-2024 08:58,Pune,Mobile,credit
txn007502,191,16281.29,30-05-2025 01:19,Mumbai,Mobile,debit
txn007503,406,22929.88,19-10-2024 05:52,Mumbai,Mobile,credit
txn007504,991,48885.11,07-10-2024 15:28,Mumbai,ATM,debit
txn007505,493,9409.45,30-07-2023 01:49,Delhi,ATM,transfer
txn007506,526,49457.68,11-05-2025 12:37,Hyderabad,Web,credit
txn007507,950,11564.22,27-02-2025 14:29,Pune,ATM,payment
txn007508,737,35474.3,15-08-2024 12:42,Bangalore,Web,debit
txn007509,683,14260.31,24-07-2024 16:52,Mumbai,Mobile,payment
txn007510,352,33337.08,03-02-2025 03:34,Bangalore,ATM,payment
txn007511,492,45657.83,29-09-2023 00:47,Chennai,ATM,transfer
txn007512,583,34274.76,10-09-2023 03:19,Pune,Mobile,payment
txn007513,151,39815.51,08-07-2024 07:45,Bangalore,Mobile,credit
txn007514,552,28925.59,22-11-2024 22:06,Delhi,Mobile,payment
txn007515,294,16897.99,08-10-2023 23:38,Hyderabad,ATM,credit
txn007516,857,8907.19,30-05-2025 08:20,Bangalore,Web,transfer
txn007517,748,5379.37,10-10-2024 11:42,Delhi,POS,credit
txn007518,492,25754.04,21-08-2024 15:09,Chennai,ATM,payment
txn007519,359,33239.66,02-04-2025 12:15,Hyderabad,ATM,transfer
txn007520,224,9627.66,30-06-2023 16:30,Pune,Web,payment
txn007521,501,18014.84,26-05-2025 10:50,Hyderabad,Web,transfer
txn007522,711,40016.21,27-06-2025 02:46,Hyderabad,ATM,payment
txn007523,813,37962.94,20-02-2025 14:45,Delhi,Mobile,payment
txn007524,762,30650.58,07-12-2024 19:23,Pune,ATM,payment
txn007525,661,8563.25,15-11-2024 00:41,Hyderabad,ATM,debit
txn007526,855,40159.54,29-05-2024 21:48,Chennai,Web,debit
txn007527,187,40731.27,08-08-2024 05:44,Hyderabad,Mobile,transfer
txn007528,263,28542.92,21-05-2024 12:14,Chennai,ATM,credit
txn007529,397,5552.42,12-04-2024 10:28,Hyderabad,Mobile,debit
txn007530,935,25685.81,09-05-2025 06:02,Delhi,POS,debit
txn007531,694,6093.81,02-08-2023 11:52,Bangalore,POS,transfer
txn007532,257,335.79,22-12-2024 15:08,Hyderabad,Web,credit
txn007533,210,22538.72,14-08-2024 06:37,Hyderabad,Web,credit
txn007534,734,45113.46,27-05-2024 22:27,Pune,ATM,transfer
txn007535,546,30932.62,25-12-2023 00:03,Chennai,POS,payment
